filename	size	churn	minor	major	total	ownership	bugs
docs/pygame_powered.gif	1.0	8.0	0.0	3.0	3.0	0.5	0
docs/pygame_logo.gif	36.0	296.0	0.0	3.0	3.0	0.6153846153846154	0
src/mixer.c	504.0	4032.0	0.0	3.0	3.0	0.5	0
src/scale_mmx64_gcc.c	96.0	774.0	0.0	3.0	3.0	0.5555555555555556	0
test/run_tests__tests/incomplete/__init__.py	76.0	608.0	0.0	3.0	3.0	0.5	0
src/math.c	4.0	4.0	0.0	1.0	1.0	1.0	0
src/freetype/ft_cache.c	1547.0	12486.0	0.0	3.0	3.0	0.5555555555555556	0
examples/data/car_door.wav	23.0	252.0	0.0	3.0	3.0	0.5833333333333334	0
symbian/common/builtins.c	308.0	2474.0	0.0	3.0	3.0	0.5555555555555556	0
test/util/build_page/index.php	1.0	8.0	0.0	3.0	3.0	0.5	0
mingwcfg.py	2.0	0.0	0.0	3.0	3.0	0.5	0
src/pixelarray_methods.c	4.0	0.0	0.0	3.0	3.0	0.5	0
configtest/testdir/zlib-1.2.3/Release/zlib1.dll	43.0	344.0	0.0	3.0	3.0	0.5	0
lib/freetype.py	29.0	0.0	0.0	3.0	3.0	0.5	0
Setup_Darwin.in	92.0	736.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/code_examples/joystick_calls.py	359.0	2918.0	0.0	3.0	3.0	0.5555555555555556	0
src/SDL_gfx/SDL_gfxPrimitives_font.h	31.0	248.0	0.0	3.0	3.0	0.5	0
examples/data/fist.bmp	132.0	0.0	0.0	3.0	3.0	0.5	0
docs/reST/ext/utils.py	165.0	1358.0	0.0	3.0	3.0	0.5833333333333334	0
mingw32distutils.py	103.0	1399.0	0.0	3.0	3.0	0.6923076923076923	0
examples/data/shot.gif	180.0	1440.0	0.0	3.0	3.0	0.5	0
docs/reST/themes/classic/static/pygame.css_t	1.0	8.0	0.0	3.0	3.0	0.5	0
lib/macosx.py	1.0	8.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/midi.rst	72.0	606.0	0.0	3.0	3.0	0.6428571428571429	0
docs/reST/ref/joystick.rst	1757.0	13553.0	0.0	3.0	3.0	0.6363636363636364	0
test/util/gen_stubs.py	325.0	2600.0	0.0	3.0	3.0	0.5	0
src/freetype/ft_unicode.c	344.0	0.0	0.0	3.0	3.0	0.5	0
configtest/testdir/include/SDL/SDL_image.h	0.0	0.0	0.0	3.0	3.0	0.5	0
test/run_tests__tests/print_stdout/fake_2_test.py	28.0	282.0	0.0	3.0	3.0	0.5833333333333334	0
test/mixer_tags.py	38.0	410.0	0.0	3.0	3.0	0.6153846153846154	0
src/camera_v4l2.c	447.0	3657.0	0.0	3.0	3.0	0.5555555555555556	0
src/doc/transform_doc.h	145.0	1160.0	0.0	3.0	3.0	0.5	0
docs/reST/ref/rect.rst	1.0	2.0	0.0	2.0	2.0	0.5	0
mingw32ccompiler.py	1036.0	9324.0	0.0	3.0	3.0	0.5555555555555556	0
